user_id,phone_id,visit_time
1,15,"2024-05-25 10:42:55"
1,2,"2024-05-25 10:42:55"
1,3,"2024-05-25 10:42:55"
1,7,"2024-05-25 10:42:55"
1,14,"2024-05-25 10:42:55"
1,8,"2024-05-25 10:42:55"
1,4,"2024-05-25 10:42:55"
1,12,"2024-05-25 10:42:55"
1,1,"2024-05-25 10:42:55"
1,51,"2024-05-25 10:42:55"
2,5,"2024-05-25 10:42:55"
2,11,"2024-05-25 10:42:55"
2,1,"2024-05-25 10:42:55"
2,3,"2024-05-25 10:42:55"
2,9,"2024-05-25 10:42:55"
2,13,"2024-05-25 10:42:55"
2,6,"2024-05-25 10:42:55"
2,12,"2024-05-25 10:42:55"
2,36,"2024-05-25 10:42:55"
2,62,"2024-05-25 10:42:55"
3,1,"2024-05-25 10:42:55"
3,11,"2024-05-25 10:42:55"
3,9,"2024-05-25 10:42:55"
3,6,"2024-05-25 10:42:55"
3,13,"2024-05-25 10:42:55"
3,46,"2024-05-25 10:42:55"
3,59,"2024-05-25 10:42:55"
3,49,"2024-05-25 10:42:55"
3,50,"2024-05-25 10:42:55"
3,16,"2024-05-25 10:42:55"
4,11,"2024-05-25 10:42:55"
4,14,"2024-05-25 10:42:55"
4,10,"2024-05-25 10:42:55"
4,13,"2024-05-25 10:42:55"
4,6,"2024-05-25 10:42:55"
4,7,"2024-05-25 10:42:55"
4,3,"2024-05-25 10:42:55"
4,9,"2024-05-25 10:42:55"
4,2,"2024-05-25 10:42:55"
4,5,"2024-05-25 10:42:55"
5,14,"2024-05-25 10:42:55"
5,7,"2024-05-25 10:42:55"
5,8,"2024-05-25 10:42:55"
5,6,"2024-05-25 10:42:55"
5,5,"2024-05-25 10:42:55"
5,9,"2024-05-25 10:42:55"
5,1,"2024-05-25 10:42:55"
5,13,"2024-05-25 10:42:55"
5,55,"2024-05-25 10:42:55"
5,86,"2024-05-25 10:42:55"
6,6,"2024-05-25 10:42:55"
6,10,"2024-05-25 10:42:55"
6,3,"2024-05-25 10:42:55"
6,1,"2024-05-25 10:42:55"
6,4,"2024-05-25 10:42:55"
6,9,"2024-05-25 10:42:55"
6,15,"2024-05-25 10:42:55"
6,8,"2024-05-25 10:42:55"
6,14,"2024-05-25 10:42:55"
6,2,"2024-05-25 10:42:55"
7,12,"2024-05-25 10:42:55"
7,4,"2024-05-25 10:42:55"
7,9,"2024-05-25 10:42:55"
7,5,"2024-05-25 10:42:55"
7,10,"2024-05-25 10:42:55"
7,13,"2024-05-25 10:42:55"
7,6,"2024-05-25 10:42:55"
7,14,"2024-05-25 10:42:55"
7,7,"2024-05-25 10:42:55"
7,2,"2024-05-25 10:42:55"
8,12,"2024-05-25 10:42:56"
8,11,"2024-05-25 10:42:56"
8,13,"2024-05-25 10:42:56"
8,10,"2024-05-25 10:42:56"
8,9,"2024-05-25 10:42:56"
8,14,"2024-05-25 10:42:56"
8,56,"2024-05-25 10:42:56"
8,75,"2024-05-25 10:42:56"
8,26,"2024-05-25 10:42:56"
8,31,"2024-05-25 10:42:56"
9,14,"2024-05-25 10:42:56"
9,5,"2024-05-25 10:42:56"
9,1,"2024-05-25 10:42:56"
9,3,"2024-05-25 10:42:56"
9,8,"2024-05-25 10:42:56"
9,89,"2024-05-25 10:42:56"
9,84,"2024-05-25 10:42:56"
9,50,"2024-05-25 10:42:56"
9,69,"2024-05-25 10:42:56"
9,64,"2024-05-25 10:42:56"
10,5,"2024-05-25 10:42:56"
10,14,"2024-05-25 10:42:56"
10,8,"2024-05-25 10:42:56"
10,7,"2024-05-25 10:42:56"
10,9,"2024-05-25 10:42:56"
10,6,"2024-05-25 10:42:56"
10,15,"2024-05-25 10:42:56"
10,2,"2024-05-25 10:42:56"
10,43,"2024-05-25 10:42:56"
10,65,"2024-05-25 10:42:56"
11,6,"2024-05-25 10:42:56"
11,1,"2024-05-25 10:42:56"
11,5,"2024-05-25 10:42:56"
11,10,"2024-05-25 10:42:56"
11,4,"2024-05-25 10:42:56"
11,15,"2024-05-25 10:42:56"
11,12,"2024-05-25 10:42:56"
11,13,"2024-05-25 10:42:56"
11,71,"2024-05-25 10:42:56"
11,41,"2024-05-25 10:42:56"
12,8,"2024-05-25 10:42:56"
12,12,"2024-05-25 10:42:56"
12,5,"2024-05-25 10:42:56"
12,7,"2024-05-25 10:42:56"
12,2,"2024-05-25 10:42:56"
12,14,"2024-05-25 10:42:56"
12,93,"2024-05-25 10:42:56"
12,50,"2024-05-25 10:42:56"
12,31,"2024-05-25 10:42:56"
12,45,"2024-05-25 10:42:56"
13,4,"2024-05-25 10:42:56"
13,2,"2024-05-25 10:42:56"
13,14,"2024-05-25 10:42:56"
13,7,"2024-05-25 10:42:56"
13,3,"2024-05-25 10:42:56"
13,15,"2024-05-25 10:42:56"
13,5,"2024-05-25 10:42:56"
13,10,"2024-05-25 10:42:56"
13,6,"2024-05-25 10:42:56"
13,1,"2024-05-25 10:42:56"
14,7,"2024-05-25 10:42:56"
14,8,"2024-05-25 10:42:56"
14,4,"2024-05-25 10:42:56"
14,11,"2024-05-25 10:42:56"
14,10,"2024-05-25 10:42:56"
14,46,"2024-05-25 10:42:56"
14,77,"2024-05-25 10:42:56"
14,69,"2024-05-25 10:42:56"
14,81,"2024-05-25 10:42:56"
14,37,"2024-05-25 10:42:56"
15,9,"2024-05-25 10:42:56"
15,12,"2024-05-25 10:42:56"
15,3,"2024-05-25 10:42:56"
15,6,"2024-05-25 10:42:56"
15,15,"2024-05-25 10:42:56"
15,83,"2024-05-25 10:42:56"
15,22,"2024-05-25 10:42:56"
15,53,"2024-05-25 10:42:56"
15,24,"2024-05-25 10:42:56"
15,32,"2024-05-25 10:42:56"
16,12,"2024-05-25 10:42:56"
16,10,"2024-05-25 10:42:56"
16,3,"2024-05-25 10:42:56"
16,11,"2024-05-25 10:42:56"
16,1,"2024-05-25 10:42:56"
16,15,"2024-05-25 10:42:56"
16,2,"2024-05-25 10:42:56"
16,6,"2024-05-25 10:42:56"
16,14,"2024-05-25 10:42:56"
16,44,"2024-05-25 10:42:56"
17,3,"2024-05-25 10:42:56"
17,12,"2024-05-25 10:42:56"
17,4,"2024-05-25 10:42:56"
17,6,"2024-05-25 10:42:56"
17,1,"2024-05-25 10:42:56"
17,15,"2024-05-25 10:42:56"
17,7,"2024-05-25 10:42:56"
17,2,"2024-05-25 10:42:57"
17,5,"2024-05-25 10:42:57"
17,11,"2024-05-25 10:42:57"
18,9,"2024-05-25 10:42:57"
18,8,"2024-05-25 10:42:57"
18,12,"2024-05-25 10:42:57"
18,3,"2024-05-25 10:42:57"
18,6,"2024-05-25 10:42:57"
18,7,"2024-05-25 10:42:57"
18,2,"2024-05-25 10:42:57"
18,1,"2024-05-25 10:42:57"
18,41,"2024-05-25 10:42:57"
18,81,"2024-05-25 10:42:57"
19,11,"2024-05-25 10:42:57"
19,6,"2024-05-25 10:42:57"
19,2,"2024-05-25 10:42:57"
19,4,"2024-05-25 10:42:57"
19,8,"2024-05-25 10:42:57"
19,13,"2024-05-25 10:42:57"
19,10,"2024-05-25 10:42:57"
19,9,"2024-05-25 10:42:57"
19,93,"2024-05-25 10:42:57"
19,65,"2024-05-25 10:42:57"
20,7,"2024-05-25 10:42:57"
20,3,"2024-05-25 10:42:57"
20,4,"2024-05-25 10:42:57"
20,15,"2024-05-25 10:42:57"
20,6,"2024-05-25 10:42:57"
20,41,"2024-05-25 10:42:57"
20,22,"2024-05-25 10:42:57"
20,88,"2024-05-25 10:42:57"
20,30,"2024-05-25 10:42:57"
20,34,"2024-05-25 10:42:57"
21,6,"2024-05-25 10:42:57"
21,12,"2024-05-25 10:42:57"
21,8,"2024-05-25 10:42:57"
21,5,"2024-05-25 10:42:57"
21,2,"2024-05-25 10:42:57"
21,3,"2024-05-25 10:42:57"
21,9,"2024-05-25 10:42:57"
21,80,"2024-05-25 10:42:57"
21,75,"2024-05-25 10:42:57"
21,33,"2024-05-25 10:42:57"
22,12,"2024-05-25 10:42:57"
22,14,"2024-05-25 10:42:57"
22,9,"2024-05-25 10:42:57"
22,15,"2024-05-25 10:42:57"
22,8,"2024-05-25 10:42:57"
22,10,"2024-05-25 10:42:57"
22,3,"2024-05-25 10:42:57"
22,13,"2024-05-25 10:42:57"
22,2,"2024-05-25 10:42:57"
22,6,"2024-05-25 10:42:57"
23,9,"2024-05-25 10:42:57"
23,14,"2024-05-25 10:42:57"
23,12,"2024-05-25 10:42:57"
23,6,"2024-05-25 10:42:57"
23,7,"2024-05-25 10:42:57"
23,1,"2024-05-25 10:42:57"
23,3,"2024-05-25 10:42:57"
23,15,"2024-05-25 10:42:57"
23,5,"2024-05-25 10:42:57"
23,79,"2024-05-25 10:42:57"
24,9,"2024-05-25 10:42:57"
24,6,"2024-05-25 10:42:57"
24,10,"2024-05-25 10:42:57"
24,13,"2024-05-25 10:42:57"
24,8,"2024-05-25 10:42:57"
24,5,"2024-05-25 10:42:57"
24,3,"2024-05-25 10:42:57"
24,7,"2024-05-25 10:42:57"
24,33,"2024-05-25 10:42:57"
24,30,"2024-05-25 10:42:57"
25,3,"2024-05-25 10:42:57"
25,4,"2024-05-25 10:42:57"
25,11,"2024-05-25 10:42:57"
25,5,"2024-05-25 10:42:57"
25,7,"2024-05-25 10:42:57"
25,1,"2024-05-25 10:42:57"
25,2,"2024-05-25 10:42:57"
25,6,"2024-05-25 10:42:57"
25,94,"2024-05-25 10:42:57"
25,30,"2024-05-25 10:42:57"
26,3,"2024-05-25 10:42:57"
26,1,"2024-05-25 10:42:57"
26,8,"2024-05-25 10:42:57"
26,15,"2024-05-25 10:42:57"
26,12,"2024-05-25 10:42:57"
26,6,"2024-05-25 10:42:57"
26,7,"2024-05-25 10:42:57"
26,5,"2024-05-25 10:42:57"
26,2,"2024-05-25 10:42:57"
26,11,"2024-05-25 10:42:57"
27,13,"2024-05-25 10:42:58"
27,7,"2024-05-25 10:42:58"
27,11,"2024-05-25 10:42:58"
27,15,"2024-05-25 10:42:58"
27,5,"2024-05-25 10:42:58"
27,8,"2024-05-25 10:42:58"
27,14,"2024-05-25 10:42:58"
27,12,"2024-05-25 10:42:58"
27,3,"2024-05-25 10:42:58"
27,1,"2024-05-25 10:42:58"
28,9,"2024-05-25 10:42:58"
28,3,"2024-05-25 10:42:58"
28,6,"2024-05-25 10:42:58"
28,8,"2024-05-25 10:42:58"
28,12,"2024-05-25 10:42:58"
28,14,"2024-05-25 10:42:58"
28,15,"2024-05-25 10:42:58"
28,2,"2024-05-25 10:42:58"
28,11,"2024-05-25 10:42:58"
28,10,"2024-05-25 10:42:58"
29,10,"2024-05-25 10:42:58"
29,13,"2024-05-25 10:42:58"
29,9,"2024-05-25 10:42:58"
29,7,"2024-05-25 10:42:58"
29,6,"2024-05-25 10:42:58"
29,5,"2024-05-25 10:42:58"
29,89,"2024-05-25 10:42:58"
29,62,"2024-05-25 10:42:58"
29,46,"2024-05-25 10:42:58"
29,93,"2024-05-25 10:42:58"
30,5,"2024-05-25 10:42:58"
30,10,"2024-05-25 10:42:58"
30,13,"2024-05-25 10:42:58"
30,12,"2024-05-25 10:42:58"
30,11,"2024-05-25 10:42:58"
30,14,"2024-05-25 10:42:58"
30,7,"2024-05-25 10:42:58"
30,63,"2024-05-25 10:42:58"
30,89,"2024-05-25 10:42:58"
30,31,"2024-05-25 10:42:58"
31,10,"2024-05-25 10:42:58"
31,13,"2024-05-25 10:42:58"
31,8,"2024-05-25 10:42:58"
31,1,"2024-05-25 10:42:58"
31,14,"2024-05-25 10:42:58"
31,5,"2024-05-25 10:42:58"
31,2,"2024-05-25 10:42:58"
31,6,"2024-05-25 10:42:58"
31,4,"2024-05-25 10:42:58"
31,11,"2024-05-25 10:42:58"
32,9,"2024-05-25 10:42:58"
32,12,"2024-05-25 10:42:58"
32,3,"2024-05-25 10:42:58"
32,2,"2024-05-25 10:42:58"
32,1,"2024-05-25 10:42:58"
32,4,"2024-05-25 10:42:58"
32,10,"2024-05-25 10:42:58"
32,11,"2024-05-25 10:42:58"
32,13,"2024-05-25 10:42:58"
32,83,"2024-05-25 10:42:58"
33,12,"2024-05-25 10:42:58"
33,1,"2024-05-25 10:42:58"
33,4,"2024-05-25 10:42:58"
33,11,"2024-05-25 10:42:58"
33,15,"2024-05-25 10:42:58"
33,10,"2024-05-25 10:42:58"
33,7,"2024-05-25 10:42:58"
33,8,"2024-05-25 10:42:58"
33,14,"2024-05-25 10:42:58"
33,13,"2024-05-25 10:42:58"
34,2,"2024-05-25 10:42:58"
34,6,"2024-05-25 10:42:58"
34,8,"2024-05-25 10:42:58"
34,13,"2024-05-25 10:42:58"
34,9,"2024-05-25 10:42:58"
34,87,"2024-05-25 10:42:58"
34,60,"2024-05-25 10:42:58"
34,20,"2024-05-25 10:42:58"
34,21,"2024-05-25 10:42:58"
34,49,"2024-05-25 10:42:58"
35,1,"2024-05-25 10:42:58"
35,15,"2024-05-25 10:42:58"
35,14,"2024-05-25 10:42:58"
35,4,"2024-05-25 10:42:58"
35,11,"2024-05-25 10:42:58"
35,13,"2024-05-25 10:42:58"
35,68,"2024-05-25 10:42:58"
35,17,"2024-05-25 10:42:58"
35,61,"2024-05-25 10:42:58"
35,33,"2024-05-25 10:42:58"
36,4,"2024-05-25 10:42:58"
36,12,"2024-05-25 10:42:58"
36,3,"2024-05-25 10:42:58"
36,1,"2024-05-25 10:42:58"
36,2,"2024-05-25 10:42:58"
36,10,"2024-05-25 10:42:58"
36,15,"2024-05-25 10:42:58"
36,38,"2024-05-25 10:42:58"
36,68,"2024-05-25 10:42:58"
36,30,"2024-05-25 10:42:58"
37,12,"2024-05-25 10:42:59"
37,13,"2024-05-25 10:42:59"
37,6,"2024-05-25 10:42:59"
37,11,"2024-05-25 10:42:59"
37,10,"2024-05-25 10:42:59"
37,14,"2024-05-25 10:42:59"
37,15,"2024-05-25 10:42:59"
37,7,"2024-05-25 10:42:59"
37,4,"2024-05-25 10:42:59"
37,94,"2024-05-25 10:42:59"
38,15,"2024-05-25 10:42:59"
38,3,"2024-05-25 10:42:59"
38,9,"2024-05-25 10:42:59"
38,14,"2024-05-25 10:42:59"
38,11,"2024-05-25 10:42:59"
38,4,"2024-05-25 10:42:59"
38,12,"2024-05-25 10:42:59"
38,13,"2024-05-25 10:42:59"
38,7,"2024-05-25 10:42:59"
38,83,"2024-05-25 10:42:59"
39,3,"2024-05-25 10:42:59"
39,8,"2024-05-25 10:42:59"
39,2,"2024-05-25 10:42:59"
39,12,"2024-05-25 10:42:59"
39,4,"2024-05-25 10:42:59"
39,13,"2024-05-25 10:42:59"
39,1,"2024-05-25 10:42:59"
39,67,"2024-05-25 10:42:59"
39,51,"2024-05-25 10:42:59"
39,58,"2024-05-25 10:42:59"
40,7,"2024-05-25 10:42:59"
40,6,"2024-05-25 10:42:59"
40,10,"2024-05-25 10:42:59"
40,4,"2024-05-25 10:42:59"
40,12,"2024-05-25 10:42:59"
40,15,"2024-05-25 10:42:59"
40,13,"2024-05-25 10:42:59"
40,14,"2024-05-25 10:42:59"
40,5,"2024-05-25 10:42:59"
40,35,"2024-05-25 10:42:59"
41,8,"2024-05-25 10:42:59"
41,5,"2024-05-25 10:42:59"
41,12,"2024-05-25 10:42:59"
41,4,"2024-05-25 10:42:59"
41,1,"2024-05-25 10:42:59"
41,55,"2024-05-25 10:42:59"
41,57,"2024-05-25 10:42:59"
41,87,"2024-05-25 10:42:59"
41,21,"2024-05-25 10:42:59"
41,92,"2024-05-25 10:42:59"
42,3,"2024-05-25 10:42:59"
42,13,"2024-05-25 10:42:59"
42,7,"2024-05-25 10:42:59"
42,14,"2024-05-25 10:42:59"
42,11,"2024-05-25 10:42:59"
42,4,"2024-05-25 10:42:59"
42,12,"2024-05-25 10:42:59"
42,10,"2024-05-25 10:42:59"
42,8,"2024-05-25 10:42:59"
42,15,"2024-05-25 10:42:59"
43,12,"2024-05-25 10:42:59"
43,7,"2024-05-25 10:42:59"
43,9,"2024-05-25 10:42:59"
43,1,"2024-05-25 10:42:59"
43,10,"2024-05-25 10:42:59"
43,2,"2024-05-25 10:42:59"
43,15,"2024-05-25 10:42:59"
43,67,"2024-05-25 10:42:59"
43,36,"2024-05-25 10:42:59"
43,22,"2024-05-25 10:42:59"
44,4,"2024-05-25 10:42:59"
44,9,"2024-05-25 10:42:59"
44,8,"2024-05-25 10:42:59"
44,13,"2024-05-25 10:42:59"
44,7,"2024-05-25 10:42:59"
44,3,"2024-05-25 10:42:59"
44,10,"2024-05-25 10:42:59"
44,57,"2024-05-25 10:42:59"
44,43,"2024-05-25 10:42:59"
44,16,"2024-05-25 10:42:59"
45,6,"2024-05-25 10:42:59"
45,5,"2024-05-25 10:42:59"
45,4,"2024-05-25 10:42:59"
45,3,"2024-05-25 10:42:59"
45,15,"2024-05-25 10:42:59"
45,11,"2024-05-25 10:42:59"
45,10,"2024-05-25 10:42:59"
45,2,"2024-05-25 10:42:59"
45,58,"2024-05-25 10:42:59"
45,17,"2024-05-25 10:42:59"
46,11,"2024-05-25 10:43:00"
46,14,"2024-05-25 10:43:00"
46,3,"2024-05-25 10:43:00"
46,6,"2024-05-25 10:43:00"
46,4,"2024-05-25 10:43:00"
46,2,"2024-05-25 10:43:00"
46,10,"2024-05-25 10:43:00"
46,1,"2024-05-25 10:43:00"
46,42,"2024-05-25 10:43:00"
46,49,"2024-05-25 10:43:00"
47,2,"2024-05-25 10:43:00"
47,10,"2024-05-25 10:43:00"
47,3,"2024-05-25 10:43:00"
47,6,"2024-05-25 10:43:00"
47,5,"2024-05-25 10:43:00"
47,8,"2024-05-25 10:43:00"
47,4,"2024-05-25 10:43:00"
47,12,"2024-05-25 10:43:00"
47,49,"2024-05-25 10:43:00"
47,74,"2024-05-25 10:43:00"
48,7,"2024-05-25 10:43:00"
48,9,"2024-05-25 10:43:00"
48,10,"2024-05-25 10:43:00"
48,13,"2024-05-25 10:43:00"
48,1,"2024-05-25 10:43:00"
48,3,"2024-05-25 10:43:00"
48,6,"2024-05-25 10:43:00"
48,42,"2024-05-25 10:43:00"
48,93,"2024-05-25 10:43:00"
48,92,"2024-05-25 10:43:00"
49,2,"2024-05-25 10:43:00"
49,6,"2024-05-25 10:43:00"
49,3,"2024-05-25 10:43:00"
49,10,"2024-05-25 10:43:00"
49,9,"2024-05-25 10:43:00"
49,5,"2024-05-25 10:43:00"
49,11,"2024-05-25 10:43:00"
49,13,"2024-05-25 10:43:00"
49,4,"2024-05-25 10:43:00"
49,14,"2024-05-25 10:43:00"
